participant_id,session_id,task,date,time,marker,alien_speed,ball_colour,bet_scaling,confidence,exploded,n_hits,outcome_interval,pink_bet,purple_bet,response,rt,score,trial,trial_outcome,trial_type,V_RW,PE_RW
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:13.832000,trial_164_trial,170.0,grey,-999,0.5,1,97,1216,-999,-999,2,483.5,7050,164,0,trial,0.49808817029264585,-0.49808817029264585
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:15.663000,trial_165_trial,170.0,grey,-999,0.5,1,97,1217,-999,-999,2,983.300000000046,7000,165,0,trial,0.43972068897467104,-0.43972068897467104
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:17.998000,trial_166_trial,170.0,grey,-999,0.5,0,98,1217,-999,-999,1,599.899999999965,7100,166,1,trial,0.38819288600802615,0.6118071139919738
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:19.916000,trial_167_trial,170.0,grey,-999,0.5,0,98,1250,-999,-999,1,850.0,7100,167,1,trial,0.4598862977892171,0.5401137022107829
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:22.963000,trial_168_trial,170.0,grey,-999,0.5,0,99,1217,-999,-999,1,666.400000000023,7200,168,1,trial,0.5231784583013768,0.47682154169862323
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:25.397000,trial_169_trial,170.0,grey,-999,0.5,0,100,1217,-999,-999,1,1149.80000000004,7300,169,1,trial,0.5790538516293304,0.42094614837066957
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:28.346000,trial_170_trial,170.0,grey,-999,0.5,0,101,1217,-999,-999,1,666.5,7400,170,1,trial,0.6283815970292321,0.37161840297076787
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:30.814000,trial_171_trial,170.0,grey,-999,0.5,0,102,1233,-999,-999,1,699.899999999965,7500,171,1,trial,0.6719289677288173,0.3280710322711827
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:33.313000,trial_172_trial,170.0,grey,-999,0.5,0,103,1250,-999,-999,1,649.799999999988,7600,172,1,trial,0.7103733255536706,0.2896266744463294
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:35.279000,trial_173_trial,170.0,grey,-999,0.5,0,103,1250,-999,-999,1,583.200000000011,7600,173,1,trial,0.744312657017819,0.255687342982181
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:38.280000,trial_174_trial,170.0,grey,-999,0.5,1,103,1217,-999,-999,1,116.600000000034,7550,174,0,trial,0.7742748747632971,-0.7742748747632971
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:39.748000,trial_175_trial,170.0,grey,-999,0.5,1,103,1250,-999,-999,1,1283.29999999998,7500,175,0,trial,0.6835429983945576,-0.6835429983945576
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:42.414000,trial_176_trial,170.0,grey,-999,0.5,1,103,1233,-999,-999,1,466.700000000011,7450,176,0,trial,0.6034433582738415,-0.6034433582738415
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:44.245000,trial_177_trial,170.0,grey,-999,0.5,0,104,1217,-999,-999,2,516.699999999953,7550,177,1,trial,0.5327300367351862,0.46726996326481385
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:46.080000,trial_178_trial,170.0,grey,-999,0.5,1,104,1233,-999,-999,2,1433.40000000002,7500,178,0,trial,0.587486147154925,-0.587486147154925
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:48.878000,trial_179_trial,170.0,grey,-999,0.5,0,104,1233,-999,-999,1,1133.20000000001,7500,179,1,trial,0.5186427399756552,0.48135726002434476
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:52.246000,trial_180_trial,170.0,grey,-999,0.5,1,104,1217,-999,-999,1,149.899999999965,7450,180,0,trial,0.5750496425231204,-0.5750496425231204
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:53.747000,trial_181_trial,170.0,grey,-999,0.5,1,104,1250,-999,-999,2,1499.70000000001,7400,181,0,trial,0.5076635826471028,-0.5076635826471028
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:56.628000,trial_182_trial,170.0,grey,-999,0.5,0,105,1217,-999,-999,1,749.899999999965,7500,182,1,trial,0.4481740254898598,0.5518259745101401
P001,1,Cannonball_MF_reversal,2026-02-04,14:46:59.147000,trial_183_trial,170.0,grey,-999,0.5,1,105,1233,-999,-999,1,649.799999999988,7450,183,0,trial,0.5128386655656721,-0.5128386655656721
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:01.161000,trial_184_trial,170.0,grey,-999,0.5,1,105,1217,-999,-999,1,916.600000000034,7400,184,0,trial,0.4527426765082475,-0.4527426765082475
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:03.429000,trial_185_trial,170.0,grey,-999,0.5,1,105,1233,-999,-999,2,599.899999999965,7350,185,0,trial,0.39968891757753633,-0.39968891757753633
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:05.400000,trial_186_trial,170.0,grey,-999,0.5,0,106,1234,-999,-999,2,716.5,7450,186,1,trial,0.3528521589048663,0.6471478410951337
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:07.413000,trial_187_trial,170.0,grey,-999,0.5,0,107,1233,-999,-999,2,733.399999999965,7550,187,1,trial,0.4286869041928245,0.5713130958071755
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:09.527000,trial_188_trial,170.0,grey,-999,0.5,1,107,1233,-999,-999,2,1600.0,7500,188,0,trial,0.4956351042005612,-0.4956351042005612
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:12.496000,trial_189_trial,170.0,grey,-999,0.5,1,107,1250,-999,-999,1,699.700000000011,7450,189,0,trial,0.4375550806016031,-0.4375550806016031
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:14.580000,trial_190_trial,170.0,grey,-999,0.5,0,107,1233,-999,-999,1,650.0,7450,190,1,trial,0.38628105018728126,0.6137189498127187
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:17.501000,trial_191_trial,170.0,grey,-999,0.5,0,108,1234,-999,-999,1,333.199999999953,7550,191,1,trial,0.45819849668402224,0.5418015033159778
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:19.646000,trial_192_trial,170.0,grey,-999,0.5,0,109,1233,-999,-999,1,850.0,7650,192,1,trial,0.5216884388447965,0.47831156115520346
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:21.794000,trial_193_trial,170.0,grey,-999,0.5,0,110,1233,-999,-999,1,666.5,7750,193,1,trial,0.5777384371683763,0.42226156283162375
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:23.877000,trial_194_trial,170.0,grey,-999,0.5,0,111,1233,-999,-999,1,700.0,7850,194,1,trial,0.6272203268213528,0.37277967317864724
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:25.861000,trial_195_trial,170.0,grey,-999,0.5,0,112,1233,-999,-999,1,666.699999999953,7950,195,1,trial,0.6709037786832824,0.32909622131671756
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:28.247000,trial_196_trial,182.5,grey,-999,0.5,0,113,1233,-999,-999,1,450.100000000093,8050,196,1,trial,0.7094682712674646,0.2905317287325354
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:30.047000,trial_197_trial,182.5,grey,-999,0.5,1,113,1217,-999,-999,1,733.200000000069,8000,197,0,trial,0.7435136597357591,-0.7435136597357591
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:32.128000,trial_198_trial,167.5,grey,-999,0.5,1,113,1217,-999,-999,1,883.199999999953,7950,198,0,trial,0.6563864757699391,-0.6563864757699391
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:34.361000,trial_199_trial,167.5,grey,-999,0.5,1,113,1233,-999,-999,2,500.099999999976,7900,199,0,trial,0.5794691192718643,-0.5794691192718643
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:36.227000,trial_200_trial,180.0,grey,-999,0.5,0,114,1217,-999,-999,2,683.400000000023,8000,200,1,trial,0.5115651717166111,0.4884348282833889
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:38.280000,trial_201_trial,180.0,grey,-999,0.5,0,114,1233,-999,-999,2,816.600000000093,8000,201,1,trial,0.568801445162192,0.431198554837808
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:41.328000,trial_202_trial,180.0,grey,-999,0.5,0,115,1233,-999,-999,2,133.099999999976,8100,202,1,trial,0.6193305986232075,0.3806694013767925
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:43.243000,trial_203_trial,180.0,grey,-999,0.5,1,115,1250,-999,-999,2,683.400000000023,8050,203,0,trial,0.6639385927462766,-0.6639385927462766
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:45.311000,trial_204_trial,180.0,grey,-999,0.5,0,115,1217,-999,-999,2,1633.30000000004,8050,204,1,trial,0.58613625629321,0.41386374370679
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:49.146000,trial_205_trial,180.0,grey,-999,0.5,0,116,1233,-999,-999,2,66.5,8150,205,1,trial,0.6346340640504199,0.3653659359495801
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:50.964000,trial_206_trial,180.0,grey,-999,0.5,1,116,1234,-999,-999,2,533.099999999976,8100,206,0,trial,0.6774487517155213,-0.6774487517155213
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:52.860000,trial_207_trial,180.0,grey,-999,0.5,1,116,1233,-999,-999,2,600.200000000069,8050,207,0,trial,0.5980632538900877,-0.5980632538900877
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:54.829000,trial_208_trial,180.0,grey,-999,0.5,1,116,1216,-999,-999,1,733.400000000023,8000,208,0,trial,0.5279803892882493,-0.5279803892882493
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:56.909000,trial_209_trial,180.0,grey,-999,0.5,0,117,1217,-999,-999,2,549.900000000023,8100,209,1,trial,0.46611004715598614,0.5338899528440139
P001,1,Cannonball_MF_reversal,2026-02-04,14:47:59.227000,trial_210_trial,180.0,grey,-999,0.5,0,118,1234,-999,-999,2,683.400000000023,8200,210,1,trial,0.5286728898554397,0.4713271101445603
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:01.712000,trial_211_trial,180.0,grey,-999,0.5,1,118,1216,-999,-999,2,733.29999999993,8150,211,0,trial,0.5839044290422757,-0.5839044290422757
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:03.792000,trial_212_trial,180.0,grey,-999,0.5,0,118,1233,-999,-999,2,866.599999999976,8150,212,1,trial,0.5154807384463238,0.4845192615536762
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:06.841000,trial_213_trial,180.0,grey,-999,0.5,0,119,1217,-999,-999,2,749.900000000023,8250,213,1,trial,0.5722581739158662,0.4277418260841338
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:09.409000,trial_214_trial,180.0,grey,-999,0.5,0,120,1233,-999,-999,2,766.5,8350,214,1,trial,0.6223822574254454,0.3776177425745546
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:11.608000,trial_215_trial,180.0,grey,-999,0.5,0,120,1233,-999,-999,2,650.0,8350,215,1,trial,0.6666326489216065,0.33336735107839355
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:14.476000,trial_216_trial,180.0,grey,-999,0.5,1,120,1233,-999,-999,2,783.400000000023,8300,216,0,trial,0.7056976454354941,-0.7056976454354941
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:16.627000,trial_217_trial,180.0,grey,-999,0.5,0,121,1247,-999,-999,2,636.300000000046,8400,217,1,trial,0.6230018566318885,0.37699814336811155
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:18.657000,trial_218_trial,180.0,grey,-999,0.5,0,122,1233,-999,-999,2,650.099999999976,8500,218,1,trial,0.66717964161526,0.33282035838474
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:20.625000,trial_219_trial,180.0,grey,-999,0.5,0,122,1233,-999,-999,2,616.5,8500,219,1,trial,0.7061805398675706,0.29381946013242943
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:23.425000,trial_220_trial,180.0,grey,-999,0.5,1,122,1233,-999,-999,2,2350.0,8450,220,0,trial,0.7406111946652162,-0.7406111946652162
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:27.148000,trial_221_trial,180.0,grey,-999,0.5,0,123,1233,-999,-999,2,433.199999999953,8550,221,1,trial,0.6538241303526726,0.3461758696473274
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:28.895000,trial_222_trial,180.0,grey,-999,0.5,0,124,1233,-999,-999,2,633.29999999993,8650,222,1,trial,0.6943900678904034,0.30560993210959664
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:31.275000,trial_223_trial,180.0,grey,-999,0.5,0,124,1234,-999,-999,2,183.199999999953,8650,223,1,trial,0.730202365926942,0.269797634073058
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:33.657000,trial_224_trial,180.0,grey,-999,0.5,1,124,1250,-999,-999,2,1183.30000000004,8600,224,0,trial,0.761818070345581,-0.761818070345581
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:36.223000,trial_225_trial,180.0,grey,-999,0.5,0,124,1217,-999,-999,2,416.600000000093,8600,225,1,trial,0.6725459200705279,0.32745407992947206
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:38.825000,trial_226_trial,180.0,grey,-999,0.5,0,125,1237,-999,-999,2,1466.90000000002,8700,226,1,trial,0.7109179815502227,0.2890820184497773
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:41.676000,trial_227_trial,180.0,grey,-999,0.5,1,125,1217,-999,-999,2,533.400000000023,8650,227,0,trial,0.7447934885740419,-0.7447934885740419
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:43.557000,trial_228_trial,180.0,grey,-999,0.5,0,126,1216,-999,-999,2,316.900000000023,8750,228,1,trial,0.6575163303862589,0.3424836696137411
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:45.207000,trial_229_trial,180.0,grey,-999,0.5,0,126,1234,-999,-999,2,416.599999999976,8750,229,1,trial,0.697649604734346,0.302350395265654
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:47.806000,trial_230_trial,180.0,grey,-999,0.5,0,127,1250,-999,-999,1,933.199999999953,8850,230,1,trial,0.7330799403650473,0.2669200596349527
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:50.426000,trial_231_trial,180.0,grey,-999,0.5,0,128,1217,-999,-999,1,566.599999999976,8950,231,1,trial,0.7643584418901535,0.23564155810984655
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:52.739000,trial_232_trial,180.0,grey,-999,0.5,1,128,1217,-999,-999,1,566.699999999953,8900,232,0,trial,0.7919716338128487,-0.7919716338128487
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:54.659000,trial_233_trial,180.0,grey,-999,0.5,1,128,1216,-999,-999,1,366.900000000023,8850,233,0,trial,0.6991659975862782,-0.6991659975862782
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:56.374000,trial_234_trial,180.0,grey,-999,0.5,0,129,1233,-999,-999,2,349.800000000046,8950,234,1,trial,0.6172356070726794,0.38276439292732056
P001,1,Cannonball_MF_reversal,2026-02-04,14:48:58.040000,trial_235_trial,180.0,grey,-999,0.5,0,129,1234,-999,-999,2,216.699999999953,8950,235,1,trial,0.6620890986547926,0.3379109013452074
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:00.446000,trial_236_trial,192.5,grey,-999,0.5,0,130,1217,-999,-999,2,233.300000000046,9050,236,1,trial,0.7016865221587847,0.2983134778412153
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:02.010000,trial_237_trial,192.5,grey,-999,0.5,0,131,1217,-999,-999,2,983.099999999976,9150,237,1,trial,0.73664379957127,0.26335620042873
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:04.242000,trial_238_trial,192.5,grey,-999,0.5,1,131,1233,-999,-999,2,1333.20000000006,9100,238,0,trial,0.7675046772738371,-0.7675046772738371
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:06.942000,trial_239_trial,192.5,grey,-999,0.5,1,131,1233,-999,-999,1,683.700000000069,9050,239,0,trial,0.6775661531649051,-0.6775661531649051
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:08.989000,trial_240_trial,192.5,grey,-999,0.5,1,131,1217,-999,-999,2,666.600000000093,9000,240,0,trial,0.5981668978818319,-0.5981668978818319
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:11.010000,trial_241_trial,177.5,grey,-999,0.5,1,131,1233,-999,-999,2,1000.0,8950,241,0,trial,0.5280718879629338,-0.5280718879629338
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:13.373000,trial_242_trial,177.5,grey,-999,0.5,1,131,1233,-999,-999,2,533.29999999993,8900,242,0,trial,0.4661908237386721,-0.4661908237386721
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:15.272000,trial_243_trial,190.0,grey,-999,0.5,0,132,1217,-999,-999,1,433.300000000046,9000,243,1,trial,0.4115611701590838,0.5884388298409162
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:17.023000,trial_244_trial,190.0,grey,-999,0.5,0,133,1233,-999,-999,1,716.600000000093,9100,244,1,trial,0.48051621558273083,0.5194837844172692
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:19.072000,trial_245_trial,190.0,grey,-999,0.5,1,133,1233,-999,-999,1,500.0,9050,245,0,trial,0.5413908998061105,-0.5413908998061105
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:20.942000,trial_246_trial,190.0,grey,-999,0.5,1,133,1233,-999,-999,1,433.400000000023,9000,246,0,trial,0.4779490734090115,-0.4779490734090115
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:22.741000,trial_247_trial,190.0,grey,-999,0.5,0,133,1250,-999,-999,1,800.0,9000,247,1,trial,0.4219415524980983,0.5780584475019017
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:25.823000,trial_248_trial,175.0,grey,-999,0.5,1,133,1217,-999,-999,1,149.899999999906,8950,248,0,trial,0.4896801932601171,-0.4896801932601171
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:27.325000,trial_249_trial,175.0,grey,-999,0.5,1,133,1217,-999,-999,2,766.5,8900,249,0,trial,0.4322979841723174,-0.4322979841723174
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:29.445000,trial_250_trial,187.5,grey,-999,0.5,0,134,1233,-999,-999,1,683.29999999993,9000,250,1,trial,0.3816399962499159,0.618360003750084
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:31.541000,trial_251_trial,187.5,grey,-999,0.5,0,134,1217,-999,-999,1,616.600000000093,9000,251,1,trial,0.45410129551237455,0.5458987044876255
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:34.337000,trial_252_trial,187.5,grey,-999,0.5,0,135,1233,-999,-999,1,1649.90000000002,9100,252,1,trial,0.5180713601235609,0.4819286398764391
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:37.724000,trial_253_trial,187.5,grey,-999,0.5,0,136,1233,-999,-999,1,733.5,9200,253,1,trial,0.5745452186937379,0.42545478130626213
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:40.270000,trial_254_trial,187.5,grey,-999,0.5,0,136,1217,-999,-999,1,366.5,9200,254,1,trial,0.6244012993650498,0.37559870063495016
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:43.019000,trial_255_trial,187.5,grey,-999,0.5,0,136,1233,-999,-999,1,150.300000000046,9200,255,1,trial,0.6684150934077504,0.3315849065922496
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:45.360000,trial_256_trial,187.5,grey,-999,0.5,1,136,1216,-999,-999,1,783.400000000023,9150,256,0,trial,0.7072712176748144,-0.7072712176748144
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:47.487000,trial_257_trial,187.5,grey,-999,0.5,0,136,1233,-999,-999,1,833.199999999953,9150,257,1,trial,0.6243910329072831,0.37560896709271685
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:50.519000,trial_258_trial,187.5,grey,-999,0.5,0,137,1217,-999,-999,1,83.3000000000465,9250,258,1,trial,0.6684060300046186,0.3315939699953814
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:51.954000,trial_259_trial,187.5,grey,-999,0.5,1,137,1233,-999,-999,1,0.0,9200,259,0,trial,0.7072632163487294,-0.7072632163487294
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:53.321000,trial_260_trial,187.5,grey,-999,0.5,0,138,1233,-999,-999,1,316.599999999976,9300,260,1,trial,0.6243839692008379,0.37561603079916206
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:55.472000,trial_261_trial,187.5,grey,-999,0.5,1,138,1217,-999,-999,1,299.900000000023,9250,261,0,trial,0.6683997940447022,-0.6683997940447022
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:57.120000,trial_262_trial,187.5,grey,-999,0.5,0,139,1233,-999,-999,1,1199.79999999993,9350,262,1,trial,0.5900746805032164,0.40992531949678357
P001,1,Cannonball_MF_reversal,2026-02-04,14:49:59.703000,trial_263_trial,187.5,grey,-999,0.5,0,139,1217,-999,-999,1,0.0,9350,263,1,trial,0.6381109717755744,0.3618890282244256
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:01.886000,trial_264_trial,187.5,grey,-999,0.5,0,140,1233,-999,-999,1,1133.30000000004,9450,264,1,trial,0.6805182248562065,0.3194817751437935
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:04.922000,trial_265_trial,187.5,grey,-999,0.5,1,140,1233,-999,-999,1,499.79999999993,9400,265,0,trial,0.7179560674999753,-0.7179560674999753
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:06.790000,trial_266_trial,187.5,grey,-999,0.5,1,140,1233,-999,-999,1,1049.90000000002,9350,266,0,trial,0.6338237996480596,-0.6338237996480596
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:09.203000,trial_267_trial,187.5,grey,-999,0.5,0,140,1217,-999,-999,1,883.099999999976,9350,267,1,trial,0.5595504059171662,0.4404495940828338
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:12.321000,trial_268_trial,187.5,grey,-999,0.5,1,140,1250,-999,-999,1,383.5,9300,268,0,trial,0.6111636241934304,-0.6111636241934304
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:14.086000,trial_269_trial,187.5,grey,-999,0.5,1,140,1217,-999,-999,1,416.599999999976,9250,269,0,trial,0.539545618497015,-0.539545618497015
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:15.855000,trial_270_trial,187.5,grey,-999,0.5,0,141,1233,-999,-999,1,466.800000000046,9350,270,1,trial,0.47632002775608856,0.5236799722439114
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:17.629000,trial_271_trial,187.5,grey,-999,0.5,1,141,1215,-999,-999,2,667.600000000093,9300,271,0,trial,0.5376864339861049,-0.5376864339861049
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:19.635000,trial_272_trial,187.5,grey,-999,0.5,1,141,1250,-999,-999,1,1816.60000000009,9250,272,0,trial,0.47467870812067525,-0.47467870812067525
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:22.834000,trial_273_trial,187.5,grey,-999,0.5,0,142,1233,-999,-999,1,599.900000000023,9350,273,1,trial,0.41905441852553044,0.5809455814744695
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:24.736000,trial_274_trial,187.5,grey,-999,0.5,0,143,1233,-999,-999,1,616.599999999976,9450,274,1,trial,0.4871313823963019,0.5128686176036981
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:27.071000,trial_275_trial,187.5,grey,-999,0.5,0,144,1217,-999,-999,1,483.099999999976,9550,275,1,trial,0.5472308813243161,0.4527691186756839
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:28.890000,trial_276_trial,187.5,grey,-999,0.5,1,144,1233,-999,-999,2,866.400000000023,9500,276,0,trial,0.600287738828344,-0.600287738828344
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:31.120000,trial_277_trial,187.5,grey,-999,0.5,0,145,1233,-999,-999,1,450.0,9600,277,1,trial,0.5299442023398404,0.4700557976601596
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:33.268000,trial_278_trial,187.5,grey,-999,0.5,1,145,1217,-999,-999,1,516.599999999976,9550,278,0,trial,0.585026765276871,-0.585026765276871
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:35.134000,trial_279_trial,187.5,grey,-999,0.5,0,146,1250,-999,-999,1,400.0,9650,279,1,trial,0.5164715559195586,0.4835284440804414
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:36.885000,trial_280_trial,187.5,grey,-999,0.5,1,146,1217,-999,-999,1,599.900000000023,9600,280,0,trial,0.5731328843947819,-0.5731328843947819
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:38.835000,trial_281_trial,187.5,grey,-999,0.5,1,146,1234,-999,-999,2,450.0,9550,281,0,trial,0.5059714360452359,-0.5059714360452359
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:40.651000,trial_282_trial,187.5,grey,-999,0.5,0,146,1233,-999,-999,2,450.100000000093,9550,282,1,trial,0.4466801697550771,0.5533198302449229
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:43.301000,trial_283_trial,187.5,grey,-999,0.5,0,147,1217,-999,-999,2,1166.5,9650,283,1,trial,0.5115198643732217,0.4884801356267783
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:46.200000,trial_284_trial,187.5,grey,-999,0.5,0,148,1217,-999,-999,2,1133.30000000004,9750,284,1,trial,0.5687614470706109,0.43123855292938906
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:48.616000,trial_285_trial,187.5,grey,-999,0.5,0,149,1217,-999,-999,2,500.0,9850,285,1,trial,0.6192952876292175,0.3807047123707825
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:50.504000,trial_286_trial,187.5,grey,-999,0.5,0,150,1216,-999,-999,2,516.699999999953,9950,286,1,trial,0.6639074196015771,0.33609258039842294
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:52.286000,trial_287_trial,200.0,grey,-999,0.5,0,151,1233,-999,-999,2,433.200000000069,10050,287,1,trial,0.7032917667463592,0.2967082332536408
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:54.234000,trial_288_trial,200.0,grey,-999,0.5,1,151,1217,-999,-999,2,600.100000000093,10000,288,0,trial,0.7380609367331632,-0.7380609367331632
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:56.184000,trial_289_trial,185.0,grey,-999,0.5,1,151,1233,-999,-999,2,433.5,9950,289,0,trial,0.6515727193739966,-0.6515727193739966
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:57.985000,trial_290_trial,185.0,grey,-999,0.5,1,151,1217,-999,-999,1,433.29999999993,9900,290,0,trial,0.5752194534391335,-0.5752194534391335
P001,1,Cannonball_MF_reversal,2026-02-04,14:50:59.767000,trial_291_trial,197.5,grey,-999,0.5,0,152,1233,-999,-999,1,433.300000000046,10000,291,1,trial,0.5078134946053426,0.49218650539465736
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:01.534000,trial_292_trial,197.5,grey,-999,0.5,0,153,1233,-999,-999,2,566.599999999976,10100,292,1,trial,0.5654894009447833,0.4345105990552167
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:03.818000,trial_293_trial,197.5,grey,-999,0.5,0,153,1217,-999,-999,2,449.900000000023,10100,293,1,trial,0.6164066697847894,0.3835933302152106
P001,1,Cannonball_MF_reversal,2026-02-04,14:51:06.452000,trial_294_trial,197.5,grey,-999,0.5,0,153,1217,-999,-999,2,1033.19999999995,10100,294,1,trial,0.6613572987505033,0.3386427012494967
